Country Code,Year,Variable,Value
BOL,2016,Reserves_Hydrocarbons,0.29241816
BOL,2017,Production_Hydrocarbons,0.6693658232688904
BOL,2017,Production_Metals,18.5
BOL,2017,Reserves_Hydrocarbons,0.2470248726599999
BOL,2018,Production_Hydrocarbons,0.6239319443702698
BOL,2018,Production_Metals,16.9
BOL,2018,Reserves_Hydrocarbons,0.229946273
BOL,2019,Production_Hydrocarbons,0.5434196
BOL,2019,Production_Metals,17.0
BOL,2019,Reserves_Hydrocarbons,0.2128676723474999
BRA,1995,Production_Hydrocarbons,715.1743113191704
BRA,1995,Production_Metals,33.725
BRA,1995,Reserves_Hydrocarbons,6.373194402804032
BRA,1996,Production_Hydrocarbons,808.6859305665946
BRA,1996,Production_Metals,40.498
BRA,1996,Reserves_Hydrocarbons,6.834728452905071
BRA,1997,Production_Hydrocarbons,869.7177810904456
BRA,1997,Production_Metals,41.476
BRA,1997,Reserves_Hydrocarbons,7.328245136918257
BRA,1998,Production_Hydrocarbons,1003.5264132883804
BRA,1998,Production_Metals,61.400999999999996
BRA,1998,Reserves_Hydrocarbons,7.577604525188784
BRA,1999,Production_Hydrocarbons,1132.7695373912102
BRA,1999,Production_Metals,53.53499999999999
BRA,1999,Reserves_Hydrocarbons,8.378536842
BRA,2000,Production_Hydrocarbons,1276.589967799139
BRA,2000,Production_Metals,71.238
BRA,2000,Reserves_Hydrocarbons,8.679962649293161
BRA,2001,Production_Hydrocarbons,1339.4799684417635
BRA,2001,Production_Metals,60.885999999999996
BRA,2001,Reserves_Hydrocarbons,8.711854926152663
BRA,2002,Production_Hydrocarbons,1498.1497077915003
BRA,2002,Production_Metals,61.145999999999994
BRA,2002,Reserves_Hydrocarbons,10.056414360651395
BRA,2003,Production_Hydrocarbons,1558.2699344632022
BRA,2003,Production_Metals,70.97899999999998
BRA,2003,Reserves_Hydrocarbons,10.854534642352565
BRA,2004,Production_Hydrocarbons,1543.3227049812779
BRA,2004,Production_Metals,76.976
BRA,2004,Reserves_Hydrocarbons,11.579229145589876
BRA,2005,Production_Hydrocarbons,1706.0996091668592
BRA,2005,Production_Metals,76.284
BRA,2005,Reserves_Hydrocarbons,12.088154472421916
BRA,2006,Production_Hydrocarbons,1806.6615880460768
BRA,2006,Production_Metals,76.96300000000001
BRA,2006,Reserves_Hydrocarbons,12.540687819000002
