Year,Country Code,Value,Variable
2000,ARE,,General government structural balance
2001,ARE,,General government structural balance
2002,ARE,,General government structural balance
2003,ARE,,General government structural balance
2004,ARE,,General government structural balance
2005,ARE,,General government structural balance
2006,ARE,,General government structural balance
2007,ARE,,General government structural balance
2008,ARE,,General government structural balance
2009,ARE,,General government structural balance
2010,ARE,,General government structural balance
2011,ARE,,General government structural balance
2012,ARE,,General government structural balance
2013,ARE,,General government structural balance
2014,ARE,,General government structural balance
2015,ARE,,General government structural balance
2016,ARE,,General government structural balance
2017,ARE,,General government structural balance
2018,ARE,,General government structural balance
2019,ARE,,General government structural balance
2020,ARE,,General government structural balance
2021,ARE,,General government structural balance
2022,ARE,,General government structural balance
2023,ARE,,General government structural balance
2024,ARE,,General government structural balance
2025,ARE,,General government structural balance
2026,ARE,,General government structural balance
2027,ARE,,General government structural balance
2028,ARE,,General government structural balance
2029,ARE,,General government structural balance
1980,GBR,,General government structural balance
1981,GBR,-3.067,General government structural balance
1982,GBR,-1.448,General government structural balance
1983,GBR,-3.233,General government structural balance
