period,reporterISO,partnerISO,partnerDesc,flowCode,flowDesc,cmdCode,cmdDesc,primaryValue,netWgt,grossWgt,qty,qtyUnitAbbr,trade_flow
2020,CHL,PER,Peru,X,Export,283990,"Silicates; commercial alkali metal silicates, other than of sodium",680.0,200.0,0.0,200.0,kg,export
2020,CHL,PER,Peru,X,Export,721391,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils, n.e.c. in heading no. 7213, of circular cross-section measuring less than 14mm in diameter",519658.11,994683.0,0.0,994683.0,kg,export
2020,CHL,PER,Peru,X,Export,741533,"Copper; screws, bolts and nuts, threaded",943.79,24.55,0.0,24.55,kg,export
2020,CHL,PER,Peru,X,Export,282110,Iron oxides and hydroxides,1206.72,725.0,0.0,725.0,kg,export
2020,CHL,PER,Peru,X,Export,282710,Chlorides; of ammonium,49.05,25.0,0.0,25.0,kg,export
2020,CHL,PER,Peru,X,Export,710692,"Metals; silver, semi-manufactured",11989.28,25.0,0.0,25.0,kg,export
2020,CHL,PER,Peru,X,Export,720249,"Ferro-alloys; ferro-chromium, containing by weight 4% or less of carbon",21472.0,8000.0,0.0,8000.0,kg,export
2020,CHL,PER,Peru,X,Export,741999,Copper; articles n.e.c. in heading no. 7419,17025.62,556.27,0.0,556.27,kg,export
2020,CHL,PER,Peru,X,Export,750210,"Nickel; unwrought, not alloyed",18500.0,1000.0,0.0,1000.0,kg,export
2020,CHL,PER,Peru,X,Export,722790,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, n.e.c. in heading no. 7227",4684.1,1347.0,0.0,1347.0,kg,export
2020,CHL,PER,Peru,X,Export,722810,"Steel, alloy; bars and rods, of high speed steel",92744.7,23266.6,0.0,23266.6,kg,export
2020,CHL,PER,Peru,X,Export,741129,"Copper; tubes and pipes, of copper alloys (other than copper-zinc, copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel-silver))",3077.94,117.0,0.0,117.0,kg,export
2020,CHL,PER,Peru,X,Export,261390,Molybdenum ores and concentrates; other than roasted,1740.61,400.0,0.0,400.0,kg,export
2020,CHL,PER,Peru,X,Export,310229,"Fertilizers, mineral or chemical; nitrogenous, other than ammonium sulphate",4621.4,800.0,0.0,800.0,kg,export
2020,CHL,PER,Peru,X,Export,721119,"Iron or non-alloy steel; flat-rolled, hot-rolled, of a width less than 600mm, less than 4.75mm thick, excluding those of item no. 7211.13",7.93,50.877,0.0,50.877,kg,export
2020,CHL,PER,Peru,X,Export,721710,"Iron or non-alloy steel; wire, (not plated or coated), whether or not polished",75662.31,60638.85,0.0,60638.85,kg,export
2020,CHL,PER,Peru,X,Export,721914,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, in coils, of a thickness of less than 3mm",26002.3,3960.0,0.0,3960.0,kg,export
2020,CHL,PER,Peru,X,Export,722599,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, (other than plated or coated with zinc)",7557.0,1613.56,0.0,1613.56,kg,export
2020,CHL,PER,Peru,X,Export,283524,"Phosphates; of potassium, whether or not chemically defined",10583.8,300.0,0.0,300.0,kg,export
2020,CHL,PER,Peru,X,Export,721050,"Iron or non-alloy steel; flat-rolled, width 600mm or more, plated or coated with chromium oxides or with chromium and chromium oxides",99765.73,103649.0,0.0,103649.0,kg,export
2020,CHL,PER,Peru,X,Export,741539,Copper; articles n.e.c. in heading no. 7415,638.83,25.0,0.0,25.0,kg,export
2020,CHL,PER,Peru,X,Export,280120,Iodine,127732.19,3300.0,0.0,3300.0,kg,export
2020,CHL,PER,Peru,X,Export,740500,Copper; master alloys of copper,3448.0,500.0,0.0,500.0,kg,export
2020,CHL,PER,Peru,X,Export,740721,"Copper; bars, rods and profiles, of copper-zinc base alloys (brass)",468266.05,98495.0,0.0,98495.0,kg,export
2020,CHL,PER,Peru,X,Export,722219,"Steel, stainless; bars and rods, hot-rolled, hot-drawn or extruded, other than of circular cross-section",199.1,1.0,0.0,1.0,kg,export
2020,CHL,PER,Peru,X,Export,722240,"Steel, stainless; angles, shapes and sections",326.18,13.12,0.0,13.12,kg,export
2020,CHL,PER,Peru,X,Export,253090,Mineral substances; n.e.c. in chapter 25,355500.0,7698000.0,0.0,7698000.0,kg,export
2020,CHL,PER,Peru,X,Export,280110,Chlorine,30.0,56.0,0.0,56.0,kg,export
2020,CHL,PER,Peru,X,Export,282990,Perchlorates; bromates and perbromates; iodates and periodates,489615.73,21100.0,0.0,21100.0,kg,export
2020,CHL,PER,Peru,X,Export,721933,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled, of a thickness exceeding 1mm but less than 3mm",36879.49,13832.0,0.0,13832.0,kg,export
2020,CHL,PER,Peru,X,Export,250100,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,1398846.03,51577507.13,0.0,51577507.13,kg,export
2020,CHL,PER,Peru,X,Export,280610,Hydrogen chloride (hydrochloric acid),6406.2,2380.0,0.0,2380.0,kg,export
2020,CHL,PER,Peru,X,Export,721730,"Iron or non-alloy steel; wire, plated or coated with base metals (other than zinc)",33643.13,16021.0,0.0,16021.0,kg,export
2020,CHL,PER,Peru,X,Export,760711,"Aluminium; foil, (not backed), rolled (but not further worked), of a thickness not exceeding 0.2mm",74.88,18.0,0.0,18.0,kg,export
2020,CHL,PER,Peru,X,Export,761290,"Aluminium; casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",12047244.431,1633975.0,0.0,1633975.0,kg,export
2020,CHL,PER,Peru,X,Export,761300,Aluminium; containers for compressed or liquefied gas,16083.06,3539.93,0.0,3539.93,kg,export
2020,CHL,PER,Peru,X,Export,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",17532665.8,62724000.0,0.0,62724000.0,kg,export
2020,CHL,PER,Peru,X,Export,284990,"Carbides; whether or not chemically defined, other than of calcium or silicon",10125.0,1405.0,0.0,1405.0,kg,export
2020,CHL,PER,Peru,X,Export,722830,"Steel, alloy; bars and rods, hot-rolled, hot-drawn or extruded",81769817.46,142261410.0,0.0,142261410.0,kg,export
2020,CHL,PER,Peru,X,Export,720510,"Iron or steel, pig iron, spiegeleisen; granules thereof",81231.48,2950.0,0.0,2950.0,kg,export
2020,CHL,PER,Peru,X,Export,740322,Copper; copper-tin base alloys (bronze) unwrought,2540.11,69.23,0.0,69.23,kg,export
2020,CHL,PER,Peru,X,Export,741110,"Copper; tubes and pipes, of refined copper",427.67,9.66,0.0,9.66,kg,export
2020,CHL,PER,Peru,X,Export,760310,Aluminium; powders of non-lamellar structure,380000.0,160000.0,0.0,160000.0,kg,export
2020,CHL,PER,Peru,X,Export,760421,"Aluminium; alloys, hollow profiles",20648.03,3505.0,0.0,3505.0,kg,export
2020,CHL,PER,Peru,X,Export,283529,"Phosphates; (other than of mono- or disodium, other than of potassium or of calcium hydrogenorthophosphate (dicalcium phosphate) and excluding other phosphates of calcium), whether or not chemically defined",2663.17,800.0,0.0,800.0,kg,export
2020,CHL,ARG,Argentina,X,Export,741533,"Copper; screws, bolts and nuts, threaded",932.69,104.84,0.0,104.84,kg,export
2020,CHL,ARG,Argentina,X,Export,252020,"Plasters; (consisting of calcined gypsum or calcium sulphate), whether or not coloured, with or without small quantities of accelerators or retarders",17542.5,86250.0,0.0,86250.0,kg,export
2020,CHL,ARG,Argentina,X,Export,310250,"Fertilizers, mineral or chemical; nitrogenous, sodium nitrate",747213.86,1041200.0,0.0,1041200.0,kg,export
2020,CHL,ARG,Argentina,X,Export,252390,Cement; hydraulic kinds n.e.c. in heading no. 2523,27826.9,16462.0,0.0,16462.0,kg,export
2020,CHL,ARG,Argentina,X,Export,741129,"Copper; tubes and pipes, of copper alloys (other than copper-zinc, copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel-silver))",304.0,3.78,0.0,3.78,kg,export
2020,CHL,ARG,Argentina,X,Export,720719,"Iron or non-alloy steel; semi-finished products of iron or non-alloy steel, containing by weight less than 0.25% of carbon, other than rectangular or square cross-section",1163032.14,2989800.0,0.0,2989800.0,kg,export
2020,CHL,ARG,Argentina,X,Export,741529,"Copper; rivets, cotters, cotter-pins and similar articles, not threaded",803.98,2.16,0.0,2.16,kg,export
2020,CHL,ARG,Argentina,X,Export,283319,Sodium sulphates; other than disodium sulphate,255.77,23.58,0.0,23.58,kg,export
2020,CHL,ARG,Argentina,X,Export,780411,"Lead; sheets, strip and foil, of a thickness (excluding any backing) not exceeding 0.2mm",8568.89,166.58,0.0,166.58,kg,export
2020,CHL,ARG,Argentina,X,Export,282570,Molybdenum oxides and hydroxides,71900.0,5250.0,0.0,5250.0,kg,export
2020,CHL,ARG,Argentina,X,Export,780600,Lead; articles n.e.c. in chapter 78,13769.0,7000.0,0.0,7000.0,kg,export
2020,CHL,ARG,Argentina,X,Export,281410,Ammonia; anhydrous,255621.73,430862.8,0.0,430862.8,kg,export
2020,CHL,ARG,Argentina,X,Export,710691,"Metals; silver, unwrought, (but not powder)",58011.0,79.74,0.0,79.74,kg,export
2020,CHL,ARG,Argentina,X,Export,761090,"Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts of structures, n.e.c. in heading no. 7610, plates, rods, profiles, tubes and the like",23676.58,2568.125,0.0,2568.125,kg,export
2020,CHL,ARG,Argentina,X,Export,760612,"Aluminium; plates, sheets and strip, thickness exceeding 0.2mm, alloys, rectangular (including square)",755900.07,129197.7,0.0,129197.7,kg,export
2020,CHL,ARG,Argentina,X,Export,252922,Fluorspar; containing by weight more than 97% of calcium fluoride,125.09,50.0,0.0,50.0,kg,export
2020,CHL,ARG,Argentina,X,Export,280800,Nitric acid; sulphonitric acids,117424.18,626500.0,0.0,626500.0,kg,export
2020,CHL,ARG,Argentina,X,Export,721070,"Iron or non-alloy steel; flat-rolled, width 600mm or more, painted, varnished or coated with plastics",23695.5,11610.0,0.0,11610.0,kg,export
2020,CHL,ARG,Argentina,X,Export,722920,"Steel, alloy; wire, of silico-manganese steel",64465.2,50760.0,0.0,50760.0,kg,export
2020,CHL,ARG,Argentina,X,Export,740710,"Copper; bars, rods and profiles, of refined copper",999.93,2.622,0.0,2.622,kg,export
2020,CHL,ARG,Argentina,X,Export,741810,"Copper; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",2620.0,101.66,0.0,101.66,kg,export
2020,CHL,ARG,Argentina,X,Export,740729,"Copper; bars, rods and profiles, of copper alloys (other than copper-zinc base alloys)",146376.33,11700.0,0.0,11700.0,kg,export
2020,CHL,ARG,Argentina,X,Export,721123,"Iron or non-alloy steel; flat-rolled, cold-rolled, of a width less than 600mm, containing by weight less than 0.25% of carbon",20640.77,27000.0,0.0,27000.0,kg,export
2020,CHL,ARG,Argentina,X,Export,761610,"Aluminium; nails, tacks, staples (other than those of heading no. 8305), screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers and similar articles",11453.02,207.52,0.0,207.52,kg,export
2020,CHL,ARG,Argentina,X,Export,250300,"Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur",1514231.44,10861770.0,0.0,10861770.0,kg,export
2020,CHL,ARG,Argentina,X,Export,281129,"Inorganic oxygen compounds; of non-metals, n.e.c. in item no. 2811.2",21500.0,5000.0,0.0,5000.0,kg,export
2020,CHL,ARG,Argentina,X,Export,310530,"Fertilizers, mineral or chemical; diammonium hydrogenorthophosphate (diammonium phosphate)",5657.34,2000.0,0.0,2000.0,kg,export
2020,CHL,ARG,Argentina,X,Export,280700,Sulphuric acid; oleum,108477.86,18079600.0,0.0,18079600.0,kg,export
2020,CHL,ARG,Argentina,X,Export,250700,Kaolin and other kaolinic clays; whether or not calcined,8667.99,8905.12,0.0,8905.12,kg,export
2020,CHL,ARG,Argentina,X,Export,250810,"Clays (excluding expanded clays of heading no. 6806); bentonite, whether or not calcined",1126.38,50.0,0.0,50.0,kg,export
2020,CHL,ARG,Argentina,X,Export,284150,"Salts; chromates, dichromates, peroxochromates; n.e.c. in heading no. 2841",1126639.36,358400.0,0.0,358400.0,kg,export
2020,CHL,ARG,Argentina,X,Export,720249,"Ferro-alloys; ferro-chromium, containing by weight 4% or less of carbon",45490.0,26000.0,0.0,26000.0,kg,export
2020,CHL,ARG,Argentina,X,Export,740819,"Copper; wire, of refined copper, of which the maximum cross-sectional dimension is 6mm or less",3208540.96,451328.0,0.0,451328.0,kg,export
2020,CHL,ARG,Argentina,X,Export,251200,"Siliceous fossil meals (e.g. kieselguhr, tripolite and diatomite) and similar siliceous earths; whether or not calcined, of an apparent specific gravity of 1 or less",32567.51,83025.0,0.0,83025.0,kg,export
2020,CHL,ARG,Argentina,X,Export,720529,"Iron or steel, pig iron, spiegeleisen; powders (excluding alloy steel)",3025.7,100.0,0.0,100.0,kg,export
2020,CHL,ARG,Argentina,X,Export,722599,"Steel, alloy; flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, (other than plated or coated with zinc)",13514.82,603.0,0.0,603.0,kg,export
2020,CHL,ARG,Argentina,X,Export,760529,"Aluminium; alloys, wire, maximum cross-sectional dimension is 7mm or less",11364.02,65.75,0.0,65.75,kg,export
2020,CHL,ARG,Argentina,X,Export,283210,Sulphites; of sodium,171450.0,381000.0,0.0,381000.0,kg,export
2020,CHL,ARG,Argentina,X,Export,285390,"Phosphides, chemically defined or not, not ferrophosphorus; other inorganic compounds n.e.c. (including distilled, conductivity water and water of like purity); liquid air, rare gases removed or not; compressed air; amalgams, not precious metal amalgams",413931.67,2420.0,0.0,2420.0,kg,export
2020,CHL,ARG,Argentina,X,Export,310420,"Fertilizers, mineral or chemical; potassic, potassium chloride",330717.42,948200.0,0.0,948200.0,kg,export
2020,CHL,ARG,Argentina,X,Export,720270,Ferro-alloys; ferro-molybdenum,48750.0,2500.0,0.0,2500.0,kg,export
2020,CHL,ARG,Argentina,X,Export,720690,Iron or non-alloy steel; primary forms (excluding ingots and iron of heading no. 7203),324.0,68.0,0.0,68.0,kg,export
2020,CHL,ARG,Argentina,X,Export,722490,"Steel, alloy; semi-finished products",5723.89,9965.0,0.0,9965.0,kg,export
2020,CHL,ARG,Argentina,X,Export,282760,Iodides and iodide oxides,535238.5,16075.0,0.0,16075.0,kg,export
2020,CHL,ARG,Argentina,X,Export,310590,"Fertilizers, mineral or chemical; n.e.c. in heading no. 3105",74776.17,22331.2,0.0,22331.2,kg,export
2020,CHL,ARG,Argentina,X,Export,760720,"Aluminium; foil, backed with paper, paperboard, plastics or similar backing materials, of a thickness (excluding any backing) not exceeding 0.2mm",137300.13,25986.23,0.0,25986.23,kg,export
2020,CHL,ARG,Argentina,X,Export,261000,Chromium ores and concentrates,47066.71,81000.0,0.0,81000.0,kg,export
2020,CHL,ARG,Argentina,X,Export,282741,Chloride oxides and chloride hydroxides; of copper,489533.4,97200.0,0.0,97200.0,kg,export
2020,CHL,ARG,Argentina,X,Export,283531,"Polyphosphates; sodium triphosphate (sodium tripolyphosphate), whether or not chemically defined",150830.0,106725.0,0.0,106725.0,kg,export
2020,CHL,ARG,Argentina,X,Export,282990,Perchlorates; bromates and perbromates; iodates and periodates,497910.0,18500.0,0.0,18500.0,kg,export
2020,CHL,ARG,Argentina,X,Export,283421,Nitrates; of potassium,11476594.05,16013200.0,0.0,16013200.0,kg,export
2020,CHL,ARG,Argentina,X,Export,283691,Carbonates; lithium carbonate,493855.0,63600.0,0.0,63600.0,kg,export
2020,CHL,ARG,Argentina,X,Export,720241,"Ferro-alloys; ferro-chromium, containing by weight more than 4% of carbon",143120.0,75000.0,0.0,75000.0,kg,export
2020,CHL,PER,Peru,X,Export,721990,"Steel, stainless; flat-rolled, width 600mm or more, n.e.c. in heading no. 7219",130032.0,36724.0,0.0,36724.0,kg,export
2020,CHL,PER,Peru,X,Export,760429,"Aluminium; alloys, bars, rods and profiles, other than hollow",43385.94,13580.121,0.0,13580.121,kg,export
2020,CHL,PER,Peru,X,Export,760820,"Aluminium; tubes and pipes, alloys",22750.04,1237.372,0.0,1237.372,kg,export
2020,CHL,PER,Peru,X,Export,760810,"Aluminium; tubes and pipes, not alloyed",198.86,31.08,0.0,31.08,kg,export
2020,CHL,PER,Peru,X,Export,721090,"Iron or non-alloy steel; flat-rolled, width 600mm or more, plated or coated with materials n.e.c. in heading no. 7210",205478.72,240808.0,0.0,240808.0,kg,export
2020,CHL,PER,Peru,X,Export,721240,"Iron or non-alloy steel; flat-rolled, width less than 600mm, painted, varnished or coated with plastics",339618.6,235838.191,0.0,235838.191,kg,export
2020,CHL,PER,Peru,X,Export,721934,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm",1000.98,449.09,0.0,449.09,kg,export
2020,CHL,PER,Peru,X,Export,310290,"Fertilizers, mineral or chemical; nitrogenous, other kinds including mixtures not specified in the foregoing subheadings",143519.87,135916.57,0.0,135916.57,kg,export
2020,CHL,PER,Peru,X,Export,281700,Zinc; oxide and peroxide,10661.74,4000.0,0.0,4000.0,kg,export
2020,CHL,PER,Peru,X,Export,310100,"Fertilizers, animal or vegetable; whether or not mixed together or chemically treated; fertilizers, produced by the mixing or chemical treatment of animal or vegetable products",1631318.62,547513.0,0.0,547513.0,kg,export
2020,CHL,COL,Colombia,X,Export,741011,"Copper; foil, not backed, of a thickness not exceeding 0.15mm, of refined copper",1126.78,97.0,0.0,97.0,kg,export
2020,CHL,COL,Colombia,X,Export,283630,Carbonates; sodium hydrogen carbonate (sodium bicarbonate),450.02,1200.0,0.0,1200.0,kg,export
2020,CHL,COL,Colombia,X,Export,721499,"Iron or non-alloy steel; bars and rods, hot-rolled, hot-drawn or hot-extruded, n.e.c. in heading no. 7214, other than of rectangular cross-section",497532.33,787024.0,0.0,787024.0,kg,export
2020,CHL,COL,Colombia,X,Export,251200,"Siliceous fossil meals (e.g. kieselguhr, tripolite and diatomite) and similar siliceous earths; whether or not calcined, of an apparent specific gravity of 1 or less",1149.08,2000.0,0.0,2000.0,kg,export
2020,CHL,COL,Colombia,X,Export,282710,Chlorides; of ammonium,5137.02,805.0,0.0,805.0,kg,export
2020,CHL,COL,Colombia,X,Export,283421,Nitrates; of potassium,544166.48,888000.0,0.0,888000.0,kg,export
2020,CHL,COL,Colombia,X,Export,760900,"Aluminium; tube or pipe fittings (e.g. couplings, elbows, sleeves)",87331.98,7851.37,0.0,7851.37,kg,export
