Nitrate_Resource,COMMTYPE,LONGITUD,COMBINACION_CRITICO,CRITICO_3,Iodine_Resource,ESTADO_DEPOSITO,Molybdenum_Reserve,OPERATOR_NAME,ECAP,DDLAT,Rare Earths_Resource,COMUNA,Potassium_Reserve,ANNCAP,Titanium_Resource,OWNER_NAME,CRITICO_1,NOMBRE_DEPOSITO,OrdFranj,PROVINCIA,OPERATOR,FACTYPE,STATUS,OWNER,COUNTRY,ADM1,LOCACC,ELEVACION,LATITUD,YEAR,OTROS_NOMBRES,Lithium_Reserve,LOCDESC,PRIMARY_COMMODITY,DDLONG,Manganese_Resource,MIN_PROD,Copper_Reserve,SOURCEID,FACILITY_TYPE,OrdReg,ISO_CC,ID,MULTI_PROD,FACID_NUM,Iron_Reserve,REGION,Cobalt_Resource,Iron_Resource,FACILITY_NAME,UNITS,COMMODITY,Potassium_Resource,MODELO_DEPOSITO,Silver_Reserve,Zinc_Resource,MULTI_COMM,FACID,Gold_Resource,Boron_Resource,VALOR_DATO,ID_SIA_YACIMIENTO,ID_ATLAS_FAENA,Copper_Resource,Molybdenum_Resource,Lithium_Resource,Iodine_Reserve,SISTEMA_MINERAL,Boron_Reserve,SOURCE,COMB_CRIT_COD,ALL_COMMODITIES_RAW,FRANJA_METALOGENICA,Gold_Reserve,OTROS_CRITICOS,COMBOCAP,ROWID,OBJECTID,GRUPO_MODELO,CRITICO_2,LOCNAME,Nitrate_Reserve,Zinc_Reserve,REFERENCIA,CAPACITY_UNITS,Silver_Resource,COMMENTS,CRITICO_4,CAPACITY,N_COMMODITIES,COMMODITY_LIST_STR,COCHILCO_CU_2024_KMT,COCHILCO_COMPANY,COCHILCO_MO_2024_MT,COCHILCO_AU_2024_KG,COCHILCO_AG_2024_KG,COCHILCO_FE_2024_KMT,COCHILCO_ZN_2024_MT,COCHILCO_PB_2024_MT,COCHILCO_LICO3_2024_MT,COCHILCO_LIOH_2024_MT,COCHILCO_LISO4_2024_MT,COCHILCO_IO_2024_MT,COCHILCO_NO3_2024_MT,COCHILCO_ULEXITE_2024_MT,COCHILCO_BORICACID_2024_MT,COCHILCO_KCL_2024_MT,COCHILCO_SALT_2024_MT,COCHILCO_CUSO4_2024_MT,COCHILCO_LIMESTONE_2024_MT,COCHILCO_GYPSUM_2024_MT,COCHILCO_PUMICITE_2024_MT,COCHILCO_QUARTZ_2024_MT,COCHILCO_SILICASAND_2024_MT,COCHILCO_BAUXCLAY_2024_MT,COCHILCO_KAOLIN_2024_MT,COCHILCO_BENTONITE_2024_MT,COCHILCO_DIATOMITE_2024_MT,COCHILCO_DOLOMITE_2024_MT,COCHILCO_TALC_2024_MT,COCHILCO_PERLITE_2024_MT,COCHILCO_PEAT_2024_MT,COCHILCO_PHOSPHATE_2024_MT,COCHILCO_COQUINA_2024_MT,COCHILCO_WHITITE_2024_MT,COCHILCO_ZEOLITE_2024_MT,USD_VALUE_CU,USD_VALUE_MO,USD_VALUE_AU,USD_VALUE_AG,USD_VALUE_FE,USD_VALUE_ZN,USD_VALUE_PB,USD_VALUE_LICO3,USD_VALUE_LIOH,USD_VALUE_LISO4,USD_VALUE_IO,USD_VALUE_NO3,USD_VALUE_ULEXITE,USD_VALUE_BORICACID,USD_VALUE_KCL,USD_VALUE_SALT,USD_VALUE_CUSO4,USD_VALUE_LIMESTONE,USD_VALUE_COQUINA,USD_VALUE_WHITECACO3,USD_VALUE_GYPSUM,USD_VALUE_PUMICITE,USD_VALUE_QUARTZ,USD_VALUE_SILICASAND,USD_VALUE_BAUXCLAY,USD_VALUE_KAOLIN,USD_VALUE_BENTONITE,USD_VALUE_DIATOMITE,USD_VALUE_DOLOMITE,USD_VALUE_TALC,USD_VALUE_PERLITE,USD_VALUE_PEAT,USD_VALUE_PHOSPHATE,USD_VALUE_ZEOLITE,USD_VALUE_TOTAL,CHAIN_STAGE
,,-69.86399999999998,Cobre,,,Mina en producción,,Sociedad Contractual Minera Franke ,,,,Taltal,,,,"KGHM International Ltd., 100%",Cobre,Franke,5.0,Antofagasta,,,Active,,,,,,-25.82899999999995,,,,,Copper,,,,,,Mine (active),3.0,,114.0,,,,Antofagasta,,,Franke,,,,Estratoligado,,,,,,,Actualizado,,,106043.9,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Inferior,,,,,114.0,Estratoligado,,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,1,Copper,12.189812,Franke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111497406.27084471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111497406.27084471,extraction
,,-70.47799999999995,Cobre-Oro,,,Prospecto/Proyecto,,,,,,Salamanca,,,,,Cobre,Frontera,10.0,Choapa,,,Prospect/Project,,,,,,-31.728999999999928,,,,,Copper,,,,,,Prospect/Project,5.0,,115.0,,,,Coquimbo,,,Frontera,,,,Pórfido de Cu-Mo,,,,,70.0,,Histórico,,,3640000.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_17",Cobre-Oro,Mioceno-Plioceno,,,,,115.0,Pórfidos,Oro,,,,http://www.andeangeology.cl/index.php/revista1/article/view/V48n1-3294,,,,,,2,"Copper, Gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.81099999999998,Cobre,,,Mina en producción,,Minera Gaby S.A. ,,,,Sierra Gorda,,,,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",Cobre,Gabriela Mistral,8.0,Antofagasta,,,Active,,,,,,-23.41799999999995,,Gaby,,,Copper,,,,588000.0,,Mine (active),3.0,,116.0,,,,Antofagasta,,,Gabriela Mistral,,,,Pórfido de Cu-Mo,,,,,,,Actualizado,,,6966400.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Eoceno-Oligoceno,,,,,116.0,Pórfidos,,,,,https://www.codelco.com/prontus_codelco/site/docs/20250329/20250329202724/codelco_memoria_anual_2024.pdf,,,,,,1,Copper,103.075,División Gabriela Mistral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942803314.0599148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942803314.0599148,extraction
,,-71.32699999999994,Cobre,,,Prospecto/Proyecto,,,,,,Lonquimay,,,,,Cobre,Galletué,6.0,Malleco,,,Prospect/Project,,,,,,-38.716999999999985,,,,,Copper,,,,,,Prospect/Project,12.0,,117.0,,,,La Araucanía,,,Galletué,,,,Pórfido de Cu,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Superior,,,,,117.0,Pórfidos,,,,,,,,,,,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.96399999999994,Cobre,,,Prospecto/Proyecto,,,,,,Calama,,,,,Cobre,Genoveva,8.0,El Loa,,,Prospect/Project,,,,,,-22.408999999999935,,,,,Copper,,,,,,Prospect/Project,3.0,,118.0,,,,Antofagasta,,,Genoveva,,,,Pórfido de Cu-Mo,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Eoceno-Oligoceno,,,,,118.0,Pórfidos,,,,,,,,,,,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.55694399999999,Oro-Plata,,,Mina en producción,,,,,,Taltal,,,,,Oro,Guanaco,7.0,Antofagasta,,,Active,,,,,,-25.108888999999976,,Operación Guanaco-Amancaya,,,Gold,,,,,,Mine (active),3.0,,119.0,,,,Antofagasta,,,Guanaco,,,,Epitermal de alta sulfuración,32.4608,,,,13.07473,,Actualizado,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_17, MIN_18",Oro-Plata,Paleoceno-Eoceno,6.9632,,,,119.0,Epitermales,Plata,,,,https://australgold.com/wp-content/uploads/2023/03/SLR-Austral-Guanaco-Amancaya-NI-43-101-FINAL-25-March-2022-1.pdf,,63.98101,,,,2,"Gold, Silver",,,,288.90255057890977,6580.431376854559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22124429.44234982,5966114.662091768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28090544.10444159,extraction
,,-70.05694399999999,Plata,,,Mina paralizada,,,,,,Alto Hospicio,,,,,Plata,Huantajaya,3.0,Iquique,,,Idle,,,,,,-20.23194399999994,,,,,Silver,,,,,,Mine (idle),2.0,,120.0,,,,Tarapacá,,,Huantajaya,,,,Epitermal de baja sulfuración,,,,,,,Histórico,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_18,Plata,Jurásico,,,,,120.0,Epitermales,,,,,https://catalogobiblioteca.sernageomin.cl/cgi-bin/koha/opac-detail.pl?biblionumber=271338,,480.0,,,,1,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-69.95399999999995,Cobre,,,Mina en producción,,,,,,Diego de Almagro,,,,,Cobre,Inca de Oro,6.0,Chañaral,,,Active,,,,,,-26.837999999999965,,,,,Copper,,,,,,Mine (active),4.0,,121.0,,,,Atacama,,,Inca de Oro,,,,Pórfido de Cu-Mo,,,,,,,Histórico,,,1517100.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Superior,,,,,121.0,Pórfidos,,,,,https://pubs.geoscienceworld.org/segweb/economicgeology/article/112/2/295/172169/Contrasting-Tectonic-Settings-and-Sulfur-Contents,,,,,,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.60299999999995,Oro-Plata,,,Prospecto/Proyecto,,,,,,Taltal,,,,,Oro,Inesperada,7.0,Antofagasta,,,Prospect/Project,,,,,,-25.146999999999935,,Operación Guanaco-Amancaya,,,Gold,,,,,,Prospect/Project,3.0,,122.0,,,,Antofagasta,,,Inesperada,,,,Epitermal de alta sulfuración,23.12473,,,,1.83344,,Actualizado,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_17, MIN_18",Oro-Plata,Paleoceno-Eoceno,1.68735,,,,122.0,Epitermales,Plata,,,,https://australgold.com/wp-content/uploads/2023/03/SLR-Austral-Guanaco-Amancaya-NI-43-101-FINAL-25-March-2022-1.pdf,,25.10476,,,,2,"Gold, Silver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-70.27199999999993,Cobre,,,Mina paralizada,,,,,,Antofagasta,,,,,Cobre,Iván Zar,5.0,Antofagasta,,,Idle,,,,,,-23.347999999999956,,,,,Copper,,,,,,Mine (idle),3.0,,123.0,,,,Antofagasta,,,Iván Zar,,,,Estratoligado,,,,,,,Actualizado,,,60489.73,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Inferior,,,,,123.0,Estratoligado,,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-69.25249999999994,Oro-Plata,,,Mina en producción,,Compañía Minera Mantos de Oro ,,,,Copiapó,,,,"Kinross Gold Corp., 100%",Oro,La Coipa,9.0,Copiapó,,,Active,,,,,,-26.83499999999998,,Compañía Minera Mantos de Oro,,,Gold,,,,,,Mine (active),4.0,,124.0,,,,Atacama,,,La Coipa,,,,Epitermal de alta sulfuración,494.722,,,,46.3478,,Actualizado,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_17, MIN_18",Oro-Plata,Mioceno,19.9994,,,,124.0,Epitermales,Plata,,,,https://s204.q4cdn.com/896213035/files/doc_financials/2026/q1/Kinross-Gold-2024-Annual-Report-Final.pdf,,1218.936,,,,2,"Gold, Silver",,,,300.85361823974944,47648.429391675556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23039653.460598066,43200206.32981718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66239859.79041525,extraction
,,-71.82444399999997,Oro,,,Prospecto/Proyecto,,,,,,Palena,,,,,Oro,La Esperanza,5.0,Palena,,,Prospect/Project,,,,,,-43.83972199999994,,,,,Gold,,,,,,Prospect/Project,14.0,,125.0,,,,Los Lagos,,,La Esperanza,,,,Skarn,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_17,Oro,Cretácico Inferior,,,,,125.0,Skarn,,,,,,,,,,,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.88399999999996,Cobre-Oro-Plata,Plata,,Prospecto/Proyecto,,,,,,Alto del Carmen,,,,,Cobre,La Fortuna,8.0,Huasco,,,Prospect/Project,,,,,,-28.63399999999996,,"Nueva Unión (Relincho + La Fortuna), El Morro",,,Copper,,,,3479220.0,,Prospect/Project,4.0,,126.0,,,,Atacama,,,La Fortuna,,,,Pórfido de Cu-Mo,545.76,,,,336.045,,Actualizado,,,3310200.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_17, MIN_18",Cobre-Oro-Plata,Eoceno-Oligoceno,320.634,,,,126.0,Pórfidos,Oro,,,,https://www.teck.com/media/AIF-2025.pdf,,748.71,,,,3,"Copper, Gold, Silver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-70.19199999999995,Cobre-Cobalto,,,Mina paralizada,,,,,,San José de Maipo,,,,,Cobre,La Golondrina,5.0,Cordillera,,,Idle,,,,,,-33.83099999999996,,,,,Copper,,,,,,Mine (idle),7.0,,127.0,,,,Metropolitana de Santiago,,,La Golondrina,,,,Mesotermal,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_08",Cobre-Cobalto,Cretácico Inferior,,,,,127.0,Mesotermal,Cobalto,,,,,,,,,,2,"Copper, Cobalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-71.20799999999997,Cobre-Cobalto,,,Prospecto/Proyecto,,,,,,La Higuera,,,,,Cobre,La Higuera,5.0,Elqui,,,Prospect/Project,,,,,,-29.522999999999968,,,,,Copper,,,,,,Prospect/Project,5.0,,128.0,,,,Coquimbo,,,La Higuera,,,,IOCG,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_08",Cobre-Cobalto,Cretácico Inferior,,,,,128.0,IOCG,Cobalto,,,,,,,,,,2,"Copper, Cobalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-70.33299999999997,Cobre-Molibdeno,,,Prospecto/Proyecto,,,,,,Machalí,,,,,Cobre,La Huifa,10.0,Cachapoal,,,Prospect/Project,,,,,,-34.06299999999993,,,,,Copper,,,,,,Prospect/Project,8.0,,129.0,,,,Libertador General Bernardo O'Higgins,,,La Huifa,,,,Pórfido de Cu-Mo,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03",Cobre-Molibdeno,Mioceno-Plioceno,,,,,129.0,Pórfidos,Molibdeno,,,,,,,,,,2,"Copper, Molybdenum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-71.17999999999995,Titanio,,,Prospecto/Proyecto,,,,,,Freirina,,,,,Titanio,La Martina,5.0,Huasco,,,Prospect/Project,,,,,,-28.70999999999998,,,,,Titanium,,,,,,Prospect/Project,4.0,,130.0,,,,Atacama,,,La Martina,,,,Ti asociado a rocas ígneas,,,,,,,Sin información,,,,,,,Magmático,,Sernageomin_2025,MIN_07,Titanio,Cretácico Inferior,,,,,130.0,Ti asociado a rocas ígneas,,,,,,,,,,,1,Titanium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-70.83099999999996,Manganeso,,,Mina paralizada,,,,,,Freirina,,,,,Manganeso,La Negra,5.0,Huasco,,,Idle,,,,,,-28.339999999999975,,,,,Manganese,,,,,,Mine (idle),4.0,,131.0,,,,Atacama,,,La Negra,,,,Estratoligado,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_06,Manganeso,Cretácico Inferior,,,,,131.0,Estratoligado,,,,,,,,,,,1,Manganese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-69.23899999999998,Oro,,,Prospecto/Proyecto,,,,,,Tierra Amarilla,,,,,Oro,La Pepa,9.0,Copiapó,,,Prospect/Project,,,,,,-27.285999999999945,,,,,Gold,,,,,,Prospect/Project,4.0,,132.0,,,,Atacama,,,La Pepa,,,,Pórfido de Au,,,,,63.558,,Actualizado,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_17,Oro,Mioceno,,,,,132.0,Pórfidos,,,,,https://panamericansilver.com/operations/reserves-and-resources/,,,,,,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.06399999999996,Cobre-Molibdeno,,,Prospecto/Proyecto,,,,,,Pozo Almonte,,,,,Cobre,La Planada,8.0,Tamarugal,,,Prospect/Project,,,,,,-20.17199999999997,,,,,Copper,,,,,,Prospect/Project,2.0,,133.0,,,,Tarapacá,,,La Planada,,,,Pórfido de Cu-Mo,,,,,,,Histórico,,,120000.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03",Cobre-Molibdeno,Eoceno-Oligoceno,,,,,133.0,Pórfidos,Molibdeno,,,,https://repositorio.sernageomin.cl/items/a8faf057-5764-4d2d-a6eb-5c9c152fbe50/full,,,,,,2,"Copper, Molybdenum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-72.91999999999996,Cobre-Cinc,,,Prospecto/Proyecto,,Compañía Minera El Sauce Ltda.,,,,Río Verde,,,,Compañía Minera El Sauce Ltda.,Cobre,La Serena,4.0,Magallanes,,,Prospect/Project,,,,,,-52.787999999999954,,,,,Copper,,,,,,Prospect/Project,16.0,,134.0,,,,Magallanes y de la Antártica Chilena,,,La Serena,,,,Epitermal de metales preciosos,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_12",Cobre-Cinc,Jurásico-Cretácico,,,,,134.0,Epitermales,Cinc,,,,,,,,,,2,"Copper, Zinc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-70.40999999999997,Hierro,,,Mina paralizada,,,,,,Chañaral,,,,,Hierro,La Suerte,4.0,Chañaral,,,Idle,,,,,,-26.339999999999975,,,,,Iron,,,,,,Mine (idle),4.0,,135.0,,,,Atacama,,,La Suerte,,,,IOCG,,,,,,,Sin información,M-6821,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_15,Hierro,Jurásico-Cretácico,,,,,135.0,IOCG,,,,,,,,,,,1,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-69.66999999999996,Nitrato-Yodo,,16039.0,Mina paralizada,,ACF Minera S.A.,,,,Pozo Almonte,,,,ACF Minera S.A.,Nitrato,Lagunas,11.0,Tamarugal,,,Idle,,,,,,-20.95999999999998,,,,,Nitrate,,,,,,Mine (idle),2.0,,136.0,,,,Tarapacá,,,Lagunas,,,,Campo de nitrato-yodo,,,,,,,Actualizado,,,,,,,Sedimentario-Atmosférico,,Sernageomin_2025,"MIN_14, MIN_16",Nitrato-Yodo,Mioceno-Pleistoceno,,,,,136.0,Campo de nitrato-yodo,Yodo,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,2,"Nitrate, Iodine",,,,,,,,,,,,1415.25,5945.200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108534814.875,7479061.600000001,,,,,,,,,,,,,,,,,,,,,,,116013876.475,extraction_idle
,,-71.11599999999999,Cobre-Molibdeno,,,Prospecto/Proyecto,,,,,,Combarbalá,,,,,Cobre,Lana Corina,6.0,Limarí,,,Prospect/Project,,,,,,-31.124999999999943,,,,,Copper,,,,,,Prospect/Project,5.0,,137.0,,,,Coquimbo,,,Lana Corina,,,,Pórfido de Cu,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03",Cobre-Molibdeno,Cretácico Superior,,,,,137.0,Pórfidos,Molibdeno,,,,,,,,,,2,"Copper, Molybdenum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-71.79199999999997,Cobre-Cinc,,,Prospecto/Proyecto,,,,,,Palena,,,,,Cobre,Las Juntas,4.0,Palena,,,Prospect/Project,,,,,,-43.67199999999997,,,,,Copper,,,,,,Prospect/Project,14.0,,138.0,,,,Los Lagos,,,Las Juntas,,,,Epitermal de metales preciosos,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_12",Cobre-Cinc,Jurásico-Cretácico,,,,,138.0,Epitermales,Cinc,,,,,,,,,,2,"Copper, Zinc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-70.49599999999998,Cobre,,,Mina en producción,,Groupo Cenizas,,,,Taltal,,,,Groupo Cenizas,Cobre,Las Luces,3.0,Antofagasta,,,Active,,,,,,-25.69799999999998,,,,,Copper,,,,,,Mine (active),3.0,,139.0,,,,Antofagasta,,,Las Luces,,,,Estratoligado,,,,,,,Actualizado,,,541645.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Jurásico,,,,,139.0,Estratoligado,,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,1,Copper,32.078,Las Cenizas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293410086.9116076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293410086.9116076,extraction
,,-71.76666699999998,Oro,,,Mina Paralizada,,,,,,Pencahue,,,,,Oro,Las Palmas,5.0,Talca,,,Idle,,,,,,-35.17249999999996,,,,,Gold,,,,,,Mine (idle),9.0,,140.0,,,,Maule,,,Las Palmas,,,,Epitermal de baja sulfuración,,,,,9.0,,Histórico,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_17,Oro,Cretácico Inferior,,,,,140.0,Epitermales,,,,,http://www.andeangeology.cl/index.php/revista1/article/view/V48n1-3294,,,,,,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-72.69472199999996,Oro,,,Mina paralizada,,,,,,Chaitén,,,,,Oro,Lavadero Ayacara-Huequi,12.0,Palena,,,Idle,,,,,,-42.301110999999935,,,,,Gold,,,,,,Mine (idle),14.0,,141.0,,,,Los Lagos,,,Lavadero Ayacara-Huequi,,,,Placer,,,,,,,Sin información,,,,,,,Sedimentario de placer,,Sernageomin_2025,MIN_17,Oro,Mioceno-Holoceno,,,,,141.0,Placer,,,,,,,,,,,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-74.30305599999997,Oro,,,Mina paralizada,,,,,,Quellón,,,,,Oro,Lavadero Caleta Zorra,12.0,Chiloé,,,Idle,,,,,,-43.12944399999998,,,,,Gold,,,,,,Mine (idle),14.0,,142.0,,,,Los Lagos,,,Lavadero Caleta Zorra,,,,Placer,,,,,,,Sin información,,,,,,,Sedimentario de placer,,Sernageomin_2025,MIN_17,Oro,Mioceno-Holoceno,,,,,142.0,Placer,,,,,,,,,,,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-73.71333299999998,Oro,,,Mina paralizada,,,,,,Maullín,,,,,Oro,Lavadero Carelmapu,12.0,Llanquihue,,,Idle,,,,,,-41.71666699999997,,,,,Gold,,,,,,Mine (idle),14.0,,143.0,,,,Los Lagos,,,Lavadero Carelmapu,,,,Placer,,,,,,,Sin información,,,,,,,Sedimentario de placer,,Sernageomin_2025,MIN_17,Oro,Mioceno-Holoceno,,,,,143.0,Placer,,,,,,,,,,,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-73.49833299999995,Oro,,,Mina paralizada,,,,,,San Juan de la Costa,,,,,Oro,Lavadero Contaco,12.0,Osorno,,,Idle,,,,,,-40.631110999999976,,,,,Gold,,,,,,Mine (idle),14.0,,144.0,,,,Los Lagos,,,Lavadero Contaco,,,,Placer,,,,,,,Sin información,,,,,,,Sedimentario de placer,,Sernageomin_2025,MIN_17,Oro,Mioceno-Holoceno,,,,,144.0,Placer,,,,,,,,,,,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-74.11999999999995,Oro,,,Mina paralizada,,,,,,Chonchi,,,,,Oro,Lavadero Cucao-Rahue,12.0,Chiloé,,,Idle,,,,,,-42.66499999999997,,,,,Gold,,,,,,Mine (idle),14.0,,145.0,,,,Los Lagos,,,Lavadero Cucao-Rahue,,,,Placer,,,,,,,Sin información,,,,,,,Sedimentario de placer,,Sernageomin_2025,MIN_17,Oro,Mioceno-Holoceno,,,,,145.0,Placer,,,,,,,,,,,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-71.48599999999993,Oro,,,Mina paralizada,,,,,,Casablanca,,,,,Oro,Lavadero El Toro,12.0,Valparaíso,,,Idle,,,,,,-33.289999999999964,,,,,Gold,,,,,,Mine (idle),6.0,,146.0,,,,Valparaíso,,,Lavadero El Toro,,,,Placer,,,,,,,Sin información,,,,,,,Sedimentario de placer,,Sernageomin_2025,MIN_17,Oro,Mioceno-Holoceno,,,,,146.0,Placer,,,,,,,,,,,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
