MINE_NAME,MINE_IDX,MINE_TYPE,MINE_STATUS,MINE_LAT,MINE_LON,MINE_REGION,MINE_OPERATOR,PLANT_NAME,PLANT_IDX,PLANT_TYPE,PLANT_STATUS,PLANT_LAT,PLANT_LON,PLANT_OPERATOR,PLANT_OWNER,PLANT_CAPACITY,PLANT_CAPACITY_UNITS,SHARED_COMMODITIES,DISTANCE_KM,PRODUCT_FORM
Doña Elba,89.0,Mine (active),Active,-25.611999999999966,-70.39699999999993,Antofagasta,,Potrerillos SX-EW refinery and smelter,435.0,Smelter,Active,-26.283,-69.5965,Corporación Nacional del Cobre (CODELCO),"Government, 100%",70,tmt,Copper,109.4,cathode_sxew
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Al Elbra SX-EW plant,268.0,SX-EW Plant,Active,-21.9859,-68.6886,Sociedad Contractual Minera El Abra ,"Freeport-McMoRan Copper & Gold Inc., 51%, and Corporación Nacional del Cobre (CODELCO) (Government, 100%), 49%",225,tmt,Copper,16.5,cathode_sxew
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Radomiro Tomic SX-EW plant,441.0,SX-EW Plant,Active,-22.1927,-68.8674,Corporación Nacional del Cobre (CODELCO),"Government, 100%",480,tmt,Copper,30.1,cathode_sxew
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Chuquicamata Mine (plant to acid-leach fine copper),290.0,Processing Plant,Active,-22.3013,-68.8404,EcoMetales Ltd. ,"Codelco Technologies Ltd., 100%",25,tmt,Copper,42.0,cathode_sxew
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Chuquicamata SX-EW plant (oxide) and smelter,292.0,Smelter,Active,-22.3137,-68.8895,Corporación Nacional del Cobre (CODELCO),"Government, 100%",450,tmt,Copper,43.7,cathode_sxew
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Quebrada Blanca SX-EW plant,440.0,SX-EW Plant,Active,-21.0027,-68.7964,Compañía Minera Quebrada Blanca ,"Teck Cominco Ltd., 76.5%; Inversiones Mineras S.A., 13.5%; Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",100,tmt,Copper,102.5,cathode_sxew
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Plant near Tocopilla,430.0,Processing Plant,Active,-21.9459,-69.8715,Minera Capacho Viejo Ltda. ,Minera Capacho Viejo Ltda. ,"5,000",mt,Copper,107.0,concentrate
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Collahuasi SX-EW plant,295.0,SX-EW Plant,Active,-20.9779,-68.6315,Compañía Minera Doña Inés de Collahuasi SCM ,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%",400,tmt,Copper,107.3,cathode_sxew
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Collahuasi plants,293.0,Processing Plant,Active,-20.9761,-68.6272,Compañía Minera Doña Inés de Collahuasi SCM ,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%",,,Gold,107.6,concentrate
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Collahuasi plants,294.0,Processing Plant,Active,-20.9761,-68.6272,Compañía Minera Doña Inés de Collahuasi SCM ,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%","60,000",kg,Silver,107.6,concentrate
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Molybdenum plant,366.0,Processing Plant,Active,-20.9761,-68.6272,Compañía Minera Doña Inés de Collahuasi SCM ,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%","6,000",mt,Molybdenum,107.6,concentrate
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Spence SX-EW plant,444.0,SX-EW Plant,Active,-22.8015,-69.2818,Minera Spence S.A. ,"BHP Billiton plc, 100%",200,tmt,Copper,107.9,cathode_sxew
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Centinela oxide and sulfide plant,279.0,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,114.8,concentrate
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,El Tesoro SX-EW plant,316.0,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,114.8,cathode_sxew
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Esperanza milling/flotation plant,322.0,Concentrator,Active,-22.9998,-69.1036,Minera Esperanza S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%","8,000",kg,Gold,122.8,concentrate
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Antucoya SX-EW plant,271.0,SX-EW Plant,Active,-22.6298,-69.8832,Antofagasta plc,"Antofagasta plc, 70%, Marubeni Corp., 30%",,,Copper,133.5,cathode_sxew
El Abra,90.0,Mine (active),Active,-21.923999999999975,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Mantos de la Luna SX-EW plant,350.0,SX-EW Plant,Active,-22.3851,-70.1782,Compania Mantos de la Luna,"Izquierdo Menendez Group, 100%",,,Copper,147.6,cathode_sxew
El Algarrobo,91.0,Mine (active),Active,-28.798610999999937,-70.99249999999995,Atacama,Compañía Minera del Pacífico S.A. (CMP),El Algarrobito concentration plant,307.0,Concentrator,Active,-28.8028,-70.9839,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,1.0,concentrate
El Algarrobo,91.0,Mine (active),Active,-28.798610999999937,-70.99249999999995,Atacama,Compañía Minera del Pacífico S.A. (CMP),Huasco pellet plant,333.0,Pellet Plant,Active,-28.4808,-71.2485,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,43.3,concentrate
El Algarrobo,91.0,Mine (active),Active,-28.798610999999937,-70.99249999999995,Atacama,Compañía Minera del Pacífico S.A. (CMP),Los Colorados concentration plant,344.0,Concentrator,Active,-28.291,-70.8129,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,59.1,concentrate
El Algarrobo,91.0,Mine (active),Active,-28.798610999999937,-70.99249999999995,Atacama,Compañía Minera del Pacífico S.A. (CMP),Huasco concentration plant,332.0,Concentrator,Active,-28.2907,-70.8125,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,59.2,concentrate
El Algarrobo,91.0,Mine (active),Active,-28.798610999999937,-70.99249999999995,Atacama,Compañía Minera del Pacífico S.A. (CMP),El Romeral concentration plant,311.0,Concentrator,Active,-29.7282,-71.2317,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,105.9,concentrate
El Algarrobo,91.0,Mine (active),Active,-28.798610999999937,-70.99249999999995,Atacama,Compañía Minera del Pacífico S.A. (CMP),El Romeral pellet-feed plant,312.0,Pellet Plant,Active,-29.7308,-71.2325,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,106.2,concentrate
El Espino,94.0,Mine (active),Active,-31.372999999999937,-71.09799999999996,Coquimbo,,Tres Valles SX-EW plant,451.0,SX-EW Plant,Active,-31.7364,-71.0165,Vecchiola SA,Vecchiola SA,,,Copper,41.1,cathode_sxew
El Espino,94.0,Mine (active),Active,-31.372999999999937,-71.09799999999996,Coquimbo,,Los Pelambres plant,345.0,Processing Plant,Active,-31.8134,-70.5823,Antofagasta plc,"Antofagasta plc, 60%; JX Nippon Mining Metals Corp, 15%; Mitsubishi Materials Corp., 10%; Marubeni Corp., 8.75%; Mitsubishi Corp., 5%; Mitsui & Co. Ltd., 1.25%","1,700",kg,Gold,69.2,concentrate
El Espino,94.0,Mine (active),Active,-31.372999999999937,-71.09799999999996,Coquimbo,,SX-EW plant,447.0,SX-EW Plant,Active,-30.261,-71.0917,Compañía Minera Carmen de Andacollo ,"Teck Cominco Ltd., 90%, and Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",22,tmt,Copper,123.7,cathode_sxew
El Espino,94.0,Mine (active),Active,-31.372999999999937,-71.09799999999996,Coquimbo,,Plant at Cabildo,374.0,Processing Plant,Active,-32.5838,-70.8762,Compañía Minera Cerro Negro,Compañía Minera Cerro Negro,200,mt,Copper,136.3,concentrate
El Espino,94.0,Mine (active),Active,-31.372999999999937,-71.09799999999996,Coquimbo,,El Soldado SX-EW plant,314.0,SX-EW Plant,Active,-32.6593,-71.1448,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",50,tmt,Copper,143.1,cathode_sxew
El Laco,97.0,Prospect/Project,Prospect/Project,-23.82666699999993,-67.47666699999996,Antofagasta,,El Laco concentration plant,308.0,Concentrator,Active,-23.8435,-67.4856,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,2.1,concentrate
El Loa,98.0,Prospect/Project,Prospect/Project,-21.256999999999948,-68.58299999999997,Antofagasta,,Collahuasi SX-EW plant,295.0,SX-EW Plant,Active,-20.9779,-68.6315,Compañía Minera Doña Inés de Collahuasi SCM ,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%",400,tmt,Copper,31.4,cathode_sxew
El Loa,98.0,Prospect/Project,Prospect/Project,-21.256999999999948,-68.58299999999997,Antofagasta,,Quebrada Blanca SX-EW plant,440.0,SX-EW Plant,Active,-21.0027,-68.7964,Compañía Minera Quebrada Blanca ,"Teck Cominco Ltd., 76.5%; Inversiones Mineras S.A., 13.5%; Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",100,tmt,Copper,35.9,cathode_sxew
El Loa,98.0,Prospect/Project,Prospect/Project,-21.256999999999948,-68.58299999999997,Antofagasta,,Al Elbra SX-EW plant,268.0,SX-EW Plant,Active,-21.9859,-68.6886,Sociedad Contractual Minera El Abra ,"Freeport-McMoRan Copper & Gold Inc., 51%, and Corporación Nacional del Cobre (CODELCO) (Government, 100%), 49%",225,tmt,Copper,81.8,cathode_sxew
El Loa,98.0,Prospect/Project,Prospect/Project,-21.256999999999948,-68.58299999999997,Antofagasta,,Radomiro Tomic SX-EW plant,441.0,SX-EW Plant,Active,-22.1927,-68.8674,Corporación Nacional del Cobre (CODELCO),"Government, 100%",480,tmt,Copper,108.1,cathode_sxew
El Loa,98.0,Prospect/Project,Prospect/Project,-21.256999999999948,-68.58299999999997,Antofagasta,,Chuquicamata Mine (plant to acid-leach fine copper),290.0,Processing Plant,Active,-22.3013,-68.8404,EcoMetales Ltd. ,"Codelco Technologies Ltd., 100%",25,tmt,Copper,119.1,cathode_sxew
El Loa,98.0,Prospect/Project,Prospect/Project,-21.256999999999948,-68.58299999999997,Antofagasta,,Chuquicamata SX-EW plant (oxide) and smelter,292.0,Smelter,Active,-22.3137,-68.8895,Corporación Nacional del Cobre (CODELCO),"Government, 100%",450,tmt,Copper,121.7,cathode_sxew
El Loa,98.0,Prospect/Project,Prospect/Project,-21.256999999999948,-68.58299999999997,Antofagasta,,La Cascada SX-EW plant,339.0,SX-EW Plant,Active,-20.1873,-69.3329,Haldeman Mining Company S.A. ,"Haldeman Mining Company S.A., 100%",,,Copper,142.2,cathode_sxew
El Peñón,99.0,Mine (active),Active,-24.39416699999998,-69.49305599999997,Antofagasta,Minera Meridian Ltda. ,El Peñón concentration plant,309.0,Concentrator,Active,-24.4116,-69.4969,Minera Meridian Ltda. ,"Yamana Gold Inc., 100%","10,500",kg,Gold,2.0,concentrate
El Peñón,99.0,Mine (active),Active,-24.39416699999998,-69.49305599999997,Antofagasta,Minera Meridian Ltda. ,El Peñón concentration plant,310.0,Concentrator,Active,-24.4116,-69.4969,Minera Meridian Ltds. ,"Yamana Gold Inc., 100%","300,000",kg,Silver,2.0,concentrate
El Peñón,99.0,Mine (active),Active,-24.39416699999998,-69.49305599999997,Antofagasta,Minera Meridian Ltda. ,Escondida concentrator,318.0,Concentrator,Active,-24.2628,-69.0581,Minera Escondida Ltda.,"Minera Escondida Ltda., 100%","4,500",kg,Gold,46.4,concentrate
El Peñón,99.0,Mine (active),Active,-24.39416699999998,-69.49305599999997,Antofagasta,Minera Meridian Ltda. ,Escondida concentrator,319.0,Concentrator,Active,-24.2628,-69.0581,Minera Escondida Ltda.,"Minera Escondida Ltda., 100%","180,000",kg,Silver,46.4,concentrate
El Peñón,99.0,Mine (active),Active,-24.39416699999998,-69.49305599999997,Antofagasta,Minera Meridian Ltda. ,José Antonio Moreno plant,336.0,Processing Plant,Active,-25.3963,-70.4742,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,149.0,concentrate
El Peñón,99.0,Mine (active),Active,-24.39416699999998,-69.49305599999997,Antofagasta,Minera Meridian Ltda. ,José Antonio Moreno plant,337.0,Processing Plant,Active,-25.3963,-70.4742,Empresa Nacional de Minería (ENAMI),"Government, 100%","6,000",kg,Silver,149.0,concentrate
El Soldado,102.0,Mine (active),Active,-32.611999999999966,-71.12799999999999,Valparaíso,Anglo American Sur S.A. ,El Soldado SX-EW plant,314.0,SX-EW Plant,Active,-32.6593,-71.1448,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",50,tmt,Copper,5.5,cathode_sxew
El Soldado,102.0,Mine (active),Active,-32.611999999999966,-71.12799999999999,Valparaíso,Anglo American Sur S.A. ,Plant at Cabildo,374.0,Processing Plant,Active,-32.5838,-70.8762,Compañía Minera Cerro Negro,Compañía Minera Cerro Negro,200,mt,Copper,23.8,concentrate
El Soldado,102.0,Mine (active),Active,-32.611999999999966,-71.12799999999999,Valparaíso,Anglo American Sur S.A. ,Chagres smelter (anodes and blister),284.0,Smelter,Active,-32.8047,-70.9554,Empresa Nacional de Minería (ENAMI),"Government, 100%",175,tmt,Copper,26.8,blister
El Soldado,102.0,Mine (active),Active,-32.611999999999966,-71.12799999999999,Valparaíso,Anglo American Sur S.A. ,Las Ventanas refinery and smelter,340.0,Smelter,Active,-32.7618,-71.4812,Corporación Nacional del Cobre (CODELCO),"Government, 100%",402,tmt,Copper,37.0,blister
El Soldado,102.0,Mine (active),Active,-32.611999999999966,-71.12799999999999,Valparaíso,Anglo American Sur S.A. ,Los Bronces (Tortolas) SX-EW plant (cathodes),342.0,SX-EW Plant,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",490,tmt,Copper,70.7,cathode_sxew
El Soldado,102.0,Mine (active),Active,-32.611999999999966,-71.12799999999999,Valparaíso,Anglo American Sur S.A. ,Tres Valles SX-EW plant,451.0,SX-EW Plant,Active,-31.7364,-71.0165,Vecchiola SA,Vecchiola SA,,,Copper,97.9,cathode_sxew
El Teniente,103.0,Mine (active),Active,-34.091999999999985,-70.33799999999997,Libertador General Bernardo O'Higgins,Corporación Nacional del Cobre (CODELCO),"Caletones smelter (anodes). refinery (fire-refined ingots), and SX-EW plant",278.0,Smelter,Active,-34.1046,-70.4505,Corporación Nacional del Cobre (CODELCO),"Government, 100%",430,tmt,Copper,10.5,cathode_sxew
El Teniente,103.0,Mine (active),Active,-34.091999999999985,-70.33799999999997,Libertador General Bernardo O'Higgins,Corporación Nacional del Cobre (CODELCO),El Teniente plant,315.0,Processing Plant,Active,-34.0886,-70.4555,Corporación Nacional del Cobre (CODELCO),"Government, 100%","6,500",mt,Molybdenum,10.8,concentrate
El Teniente,103.0,Mine (active),Active,-34.091999999999985,-70.33799999999997,Libertador General Bernardo O'Higgins,Corporación Nacional del Cobre (CODELCO),Facilities near Rancagua,323.0,Processing Plant,Active,-34.2383,-70.685,Minera Valle Central S.A. ,"Amerigo Resources Ltd., 100%",30,tmt,Copper,35.8,concentrate
El Teniente,103.0,Mine (active),Active,-34.091999999999985,-70.33799999999997,Libertador General Bernardo O'Higgins,Corporación Nacional del Cobre (CODELCO),Nos plant,368.0,Processing Plant,Active,-33.6065,-70.7441,Molibdenos y Metales S.A. (MOLYMET),"Private, 100%","30,000",kg,Rhenium,65.7,concentrate
El Teniente,103.0,Mine (active),Active,-34.091999999999985,-70.33799999999997,Libertador General Bernardo O'Higgins,Corporación Nacional del Cobre (CODELCO),Los Bronces (Tortolas) SX-EW plant (cathodes),342.0,SX-EW Plant,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",490,tmt,Copper,111.2,cathode_sxew
El Teniente,103.0,Mine (active),Active,-34.091999999999985,-70.33799999999997,Libertador General Bernardo O'Higgins,Corporación Nacional del Cobre (CODELCO),Tortolas molybdenum flotation plant,450.0,Concentrator,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ","3,000",mt,Molybdenum,111.2,concentrate
El Toqui,104.0,Mine (active),Active,-45.01699999999994,-71.89999999999998,Aysén del General Carlos Ibáñez del Campo,Sociedad Contractual Minera El Toqui Ltda. ,Doña Rosa concentration plant,301.0,Concentrator,Active,-45.0341,-71.9341,Sociedad Contractual Minera El Toqui Ltda. ,"Nyrstar NV, 100%","1,600",kg,Gold,3.3,concentrate
El Toqui,104.0,Mine (active),Active,-45.01699999999994,-71.89999999999998,Aysén del General Carlos Ibáñez del Campo,Sociedad Contractual Minera El Toqui Ltda. ,Doña Rosa concentration plant,303.0,Concentrator,Active,-45.0341,-71.9341,Sociedad Contractual Minera El Toqui Ltda. ,"Nyrstar NV, 100%","11,000",kg,Silver,3.3,concentrate
El Toqui,104.0,Mine (active),Active,-45.01699999999994,-71.89999999999998,Aysén del General Carlos Ibáñez del Campo,Sociedad Contractual Minera El Toqui Ltda. ,Doña Rosa concentration plant,304.0,Concentrator,Active,-45.0341,-71.9341,Sociedad Contractual Minera El Toqui Ltda. ,"Nyrstar NV, 100%","35,000",mt,Zinc,3.3,concentrate
Encierro,105.0,Prospect/Project,Prospect/Project,-29.063999999999965,-69.92699999999996,Atacama,,Dos Amigos SX-EW plant,305.0,SX-EW Plant,Active,-28.9869,-70.8859,CEMIN,CEMIN,,,Copper,93.6,cathode_sxew
Encierro,105.0,Prospect/Project,Prospect/Project,-29.063999999999965,-69.92699999999996,Atacama,,Vallenar plant,453.0,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,96.6,concentrate
Encierro,105.0,Prospect/Project,Prospect/Project,-29.063999999999965,-69.92699999999996,Atacama,,Vallenar plant,454.0,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,96.6,concentrate
Encierro,105.0,Prospect/Project,Prospect/Project,-29.063999999999965,-69.92699999999996,Atacama,,Plant near Coquimbo (Region IV),415.0,Processing Plant,Active,-29.8353,-71.1035,Compañía Minera San Gerónimo,Compañía Minera San Gerónimo,"10,000",mt,Copper,142.6,concentrate
Escalones,107.0,Prospect/Project,Prospect/Project,-34.12099999999998,-69.96499999999997,Metropolitana de Santiago,,"Caletones smelter (anodes). refinery (fire-refined ingots), and SX-EW plant",278.0,Smelter,Active,-34.1046,-70.4505,Corporación Nacional del Cobre (CODELCO),"Government, 100%",430,tmt,Copper,44.7,cathode_sxew
Escalones,107.0,Prospect/Project,Prospect/Project,-34.12099999999998,-69.96499999999997,Metropolitana de Santiago,,El Teniente plant,315.0,Processing Plant,Active,-34.0886,-70.4555,Corporación Nacional del Cobre (CODELCO),"Government, 100%","6,500",mt,Molybdenum,45.3,concentrate
Escalones,107.0,Prospect/Project,Prospect/Project,-34.12099999999998,-69.96499999999997,Metropolitana de Santiago,,Facilities near Rancagua,323.0,Processing Plant,Active,-34.2383,-70.685,Minera Valle Central S.A. ,"Amerigo Resources Ltd., 100%",30,tmt,Copper,67.5,concentrate
Escalones,107.0,Prospect/Project,Prospect/Project,-34.12099999999998,-69.96499999999997,Metropolitana de Santiago,,Minera Florida concentration plant,362.0,Concentrator,Active,-34.0348,-71.0265,Minera Florida S.A. ,"Yamana Gold Inc., 100%","3,100",kg,Gold,98.2,concentrate
