FROM_NAME,FROM_TYPE,FROM_LAT,FROM_LON,TO_NAME,TO_TYPE,TO_LAT,TO_LON,EDGE_TYPE,PRODUCT_FORM,COMMODITIES,DISTANCE_KM
Patache,port,-20.8,-70.22,Brazil,country,-23.55,-46.63,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Brazil,country,-23.55,-46.63,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Brazil,country,-23.55,-46.63,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,Bulgaria,country,42.7,23.32,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Cambodia,country,11.56,104.92,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Canada,country,49.28,-123.12,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Canada,country,49.28,-123.12,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,China,country,31.23,121.47,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,China,country,31.23,121.47,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,China,country,31.23,121.47,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Colombia,country,4.71,-74.07,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,Colombia,country,4.71,-74.07,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Colombia,country,4.71,-74.07,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Colombia,country,4.71,-74.07,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,Costa Rica,country,9.93,-84.09,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Costa Rica,country,9.93,-84.09,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Costa Rica,country,9.93,-84.09,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,Cyprus,country,35.17,33.36,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Denmark,country,55.68,12.57,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Dominican Rep.,country,18.49,-69.88,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Dominican Rep.,country,18.49,-69.88,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Ecuador,country,-0.18,-78.47,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Ecuador,country,-0.18,-78.47,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Ecuador,country,-0.18,-78.47,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,El Salvador,country,13.69,-89.19,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Finland,country,60.17,24.94,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,France,country,48.86,2.35,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,France,country,48.86,2.35,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Germany,country,53.55,9.99,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Germany,country,53.55,9.99,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Ghana,country,5.6,-0.19,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Greece,country,37.98,23.73,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Guatemala,country,14.63,-90.51,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Guatemala,country,14.63,-90.51,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Guatemala,country,14.63,-90.51,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,Honduras,country,14.07,-87.19,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Honduras,country,14.07,-87.19,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Hong Kong,country,22.32,114.17,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Hungary,country,47.5,19.04,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,India,country,19.08,72.88,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,India,country,19.08,72.88,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,India,country,19.08,72.88,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Indonesia,country,-6.21,106.85,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Indonesia,country,-6.21,106.85,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Italy,country,45.46,9.19,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,Italy,country,45.46,9.19,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Jamaica,country,18.0,-76.79,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Japan,country,35.68,139.69,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Japan,country,35.68,139.69,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,Japan,country,35.68,139.69,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Japan,country,35.68,139.69,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Kuwait,country,29.38,47.99,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Lebanon,country,33.89,35.5,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Malaysia,country,3.14,101.69,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Mexico,country,19.43,-99.13,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Mexico,country,19.43,-99.13,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,Mexico,country,19.43,-99.13,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Mexico,country,19.43,-99.13,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Mexico,country,19.43,-99.13,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,Morocco,country,33.97,-6.85,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Mozambique,country,-25.97,32.57,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Netherlands,country,51.92,4.48,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Netherlands,country,51.92,4.48,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,Netherlands,country,51.92,4.48,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Netherlands,country,51.92,4.48,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Netherlands,country,51.92,4.48,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,New Zealand,country,-36.85,174.76,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,New Zealand,country,-36.85,174.76,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Nicaragua,country,12.11,-86.27,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Norway,country,59.91,10.75,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,Panama,country,8.98,-79.52,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Panama,country,8.98,-79.52,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Paraguay,country,-25.26,-57.58,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Paraguay,country,-25.26,-57.58,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Paraguay,country,-25.26,-57.58,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,Peru,country,-12.05,-77.04,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Peru,country,-12.05,-77.04,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,Peru,country,-12.05,-77.04,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Peru,country,-12.05,-77.04,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Peru,country,-12.05,-77.04,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,Philippines,country,14.6,120.98,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Philippines,country,14.6,120.98,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Poland,country,52.23,21.01,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,South Africa,country,-33.92,18.42,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,South Africa,country,-33.92,18.42,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,South Korea,country,37.57,126.98,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,South Korea,country,37.57,126.98,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,South Korea,country,37.57,126.98,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Spain,country,36.72,-4.42,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Spain,country,36.72,-4.42,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,Spain,country,36.72,-4.42,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Spain,country,36.72,-4.42,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,Sweden,country,57.71,11.97,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Switzerland,country,47.38,8.54,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Switzerland,country,47.38,8.54,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,Taiwan,country,25.03,121.57,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Thailand,country,13.76,100.5,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Thailand,country,13.76,100.5,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Turkey,country,41.01,28.98,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,Turkey,country,41.01,28.98,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,UAE,country,25.2,55.27,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,USA,country,29.76,-95.37,port_to_country,concentrate,Copper,
Patache,port,-20.8,-70.22,USA,country,29.76,-95.37,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,USA,country,29.76,-95.37,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,USA,country,29.76,-95.37,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,USA,country,29.76,-95.37,port_to_country,potassium_chloride,Potash,
Patache,port,-20.8,-70.22,United Kingdom,country,51.51,-0.13,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,United Kingdom,country,51.51,-0.13,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Uruguay,country,-34.88,-56.16,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,Uruguay,country,-34.88,-56.16,port_to_country,nitrate,Nitrate,
Patache,port,-20.8,-70.22,Uruguay,country,-34.88,-56.16,port_to_country,salt,Salt,
Patache,port,-20.8,-70.22,Vietnam,country,10.82,106.63,port_to_country,iodine,Iodine,
Patache,port,-20.8,-70.22,Vietnam,country,10.82,106.63,port_to_country,nitrate,Nitrate,
San Antonio,port,-33.59,-71.62,Argentina,country,-34.6,-58.38,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Argentina,country,-34.6,-58.38,port_to_country,silver_refined,Silver,
San Antonio,port,-33.59,-71.62,Argentina,country,-34.6,-58.38,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Argentina,country,-34.6,-58.38,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,Australia,country,-33.87,151.21,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,Austria,country,48.21,16.37,port_to_country,perrhenate,Rhenium,
San Antonio,port,-33.59,-71.62,Belgium,country,51.26,4.35,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Belgium,country,51.26,4.35,port_to_country,gold_refined,Gold,
San Antonio,port,-33.59,-71.62,Belgium,country,51.26,4.35,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,Bolivia,country,-16.5,-68.15,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Bolivia,country,-16.5,-68.15,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,Brazil,country,-23.55,-46.63,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Brazil,country,-23.55,-46.63,port_to_country,silver_refined,Silver,
San Antonio,port,-33.59,-71.62,Brazil,country,-23.55,-46.63,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Brazil,country,-23.55,-46.63,port_to_country,lead_unwrought,Lead,
San Antonio,port,-33.59,-71.62,Canada,country,49.28,-123.12,port_to_country,gold_refined,Gold,
San Antonio,port,-33.59,-71.62,Canada,country,49.28,-123.12,port_to_country,silver_refined,Silver,
San Antonio,port,-33.59,-71.62,Canada,country,49.28,-123.12,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Canada,country,49.28,-123.12,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,China,country,31.23,121.47,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,China,country,31.23,121.47,port_to_country,gold_refined,Gold,
San Antonio,port,-33.59,-71.62,China,country,31.23,121.47,port_to_country,zinc_concentrate,Zinc,
San Antonio,port,-33.59,-71.62,China,country,31.23,121.47,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Colombia,country,4.71,-74.07,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Colombia,country,4.71,-74.07,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Colombia,country,4.71,-74.07,port_to_country,lead_unwrought,Lead,
San Antonio,port,-33.59,-71.62,Costa Rica,country,9.93,-84.09,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Cyprus,country,35.17,33.36,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Cyprus,country,35.17,33.36,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,Denmark,country,55.68,12.57,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,Dominican Rep.,country,18.49,-69.88,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Ecuador,country,-0.18,-78.47,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Ecuador,country,-0.18,-78.47,port_to_country,lead_unwrought,Lead,
San Antonio,port,-33.59,-71.62,Ecuador,country,-0.18,-78.47,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,France,country,48.86,2.35,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Germany,country,53.55,9.99,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Germany,country,53.55,9.99,port_to_country,perrhenate,Rhenium,
San Antonio,port,-33.59,-71.62,Greece,country,37.98,23.73,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Guatemala,country,14.63,-90.51,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Honduras,country,14.07,-87.19,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,India,country,19.08,72.88,port_to_country,lead_unwrought,Lead,
San Antonio,port,-33.59,-71.62,Indonesia,country,-6.21,106.85,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Ireland,country,53.35,-6.26,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,Italy,country,45.46,9.19,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Italy,country,45.46,9.19,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,Japan,country,35.68,139.69,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Japan,country,35.68,139.69,port_to_country,zinc_concentrate,Zinc,
San Antonio,port,-33.59,-71.62,Japan,country,35.68,139.69,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Japan,country,35.68,139.69,port_to_country,lead_unwrought,Lead,
San Antonio,port,-33.59,-71.62,Malaysia,country,3.14,101.69,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Mexico,country,19.43,-99.13,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Mexico,country,19.43,-99.13,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Netherlands,country,51.92,4.48,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Netherlands,country,51.92,4.48,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Netherlands,country,51.92,4.48,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,Panama,country,8.98,-79.52,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Panama,country,8.98,-79.52,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Paraguay,country,-25.26,-57.58,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Peru,country,-12.05,-77.04,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Peru,country,-12.05,-77.04,port_to_country,gold_refined,Gold,
San Antonio,port,-33.59,-71.62,Peru,country,-12.05,-77.04,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Peru,country,-12.05,-77.04,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,Singapore,country,1.35,103.82,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Singapore,country,1.35,103.82,port_to_country,gold_refined,Gold,
San Antonio,port,-33.59,-71.62,South Africa,country,-33.92,18.42,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,South Korea,country,37.57,126.98,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,South Korea,country,37.57,126.98,port_to_country,perrhenate,Rhenium,
San Antonio,port,-33.59,-71.62,Spain,country,36.72,-4.42,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Spain,country,36.72,-4.42,port_to_country,lead_unwrought,Lead,
San Antonio,port,-33.59,-71.62,Spain,country,36.72,-4.42,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,Sweden,country,57.71,11.97,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Switzerland,country,47.38,8.54,port_to_country,gold_refined,Gold,
San Antonio,port,-33.59,-71.62,Switzerland,country,47.38,8.54,port_to_country,silver_refined,Silver,
San Antonio,port,-33.59,-71.62,Taiwan,country,25.03,121.57,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Thailand,country,13.76,100.5,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,Turkey,country,41.01,28.98,port_to_country,gold_refined,Gold,
San Antonio,port,-33.59,-71.62,Turkey,country,41.01,28.98,port_to_country,silver_refined,Silver,
San Antonio,port,-33.59,-71.62,UAE,country,25.2,55.27,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,UAE,country,25.2,55.27,port_to_country,gold_refined,Gold,
San Antonio,port,-33.59,-71.62,UAE,country,25.2,55.27,port_to_country,silver_refined,Silver,
San Antonio,port,-33.59,-71.62,USA,country,29.76,-95.37,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,USA,country,29.76,-95.37,port_to_country,gold_refined,Gold,
San Antonio,port,-33.59,-71.62,USA,country,29.76,-95.37,port_to_country,silver_refined,Silver,
San Antonio,port,-33.59,-71.62,USA,country,29.76,-95.37,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,USA,country,29.76,-95.37,port_to_country,perrhenate,Rhenium,
San Antonio,port,-33.59,-71.62,USA,country,29.76,-95.37,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,United Kingdom,country,51.51,-0.13,port_to_country,cathode,Copper,
San Antonio,port,-33.59,-71.62,United Kingdom,country,51.51,-0.13,port_to_country,silver_refined,Silver,
San Antonio,port,-33.59,-71.62,United Kingdom,country,51.51,-0.13,port_to_country,copper_sulfate,Copper Sulfate,
San Antonio,port,-33.59,-71.62,Uruguay,country,-34.88,-56.16,port_to_country,salt,Salt,
San Antonio,port,-33.59,-71.62,Vietnam,country,10.82,106.63,port_to_country,cathode,Copper,
San Vicente,port,-36.73,-73.13,China,country,31.23,121.47,port_to_country,zinc_concentrate,Zinc,
San Vicente,port,-36.73,-73.13,Japan,country,35.68,139.69,port_to_country,zinc_concentrate,Zinc,
Ventanas,port,-32.74,-71.49,Argentina,country,-34.6,-58.38,port_to_country,cathode,Copper,
Ventanas,port,-32.74,-71.49,Belgium,country,51.26,4.35,port_to_country,cathode,Copper,
Ventanas,port,-32.74,-71.49,Belgium,country,51.26,4.35,port_to_country,blister,Copper,
Ventanas,port,-32.74,-71.49,Brazil,country,-23.55,-46.63,port_to_country,cathode,Copper,
Ventanas,port,-32.74,-71.49,Brazil,country,-23.55,-46.63,port_to_country,blister,Copper,
Ventanas,port,-32.74,-71.49,Canada,country,49.28,-123.12,port_to_country,blister,Copper,
Ventanas,port,-32.74,-71.49,China,country,31.23,121.47,port_to_country,cathode,Copper,
Ventanas,port,-32.74,-71.49,China,country,31.23,121.47,port_to_country,blister,Copper,
Ventanas,port,-32.74,-71.49,Colombia,country,4.71,-74.07,port_to_country,cathode,Copper,
Ventanas,port,-32.74,-71.49,France,country,48.86,2.35,port_to_country,cathode,Copper,
Ventanas,port,-32.74,-71.49,Germany,country,53.55,9.99,port_to_country,cathode,Copper,
